  #,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Parent Genres,Album,Album Date ,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,Label,ISRC
2238,"No Estás Solo - Remasterizado","Patricia Kraus",134,7B,64,2023-06-23,03:04,1,"","","Patricia Kraus (Remasterizado 2022)",1987-00-00,63,62,0,30,0,0,-6,F,4,10leRXRoInhJxXbbEM3ahd,"Legacy Recordings",ES5022201130
2239,"Pas pour moi","Daniela Simmons",167,6A,67,2023-06-23,02:41,12,"","","Pas pour moi",1986-08-01,42,81,0,75,0,20,-9,G minor,4,7yipL2ExEHgodu2hZ8fKbc,"dsas",QZFZ71959737
2240,"Alles Heeft Ritme","Frizzle Sizzle",78,11B,78,2023-06-23,03:03,9,"nederpop, hollands","","Alles Heeft Ritme",1986-04-29,72,47,0,92,0,10,-11,A,4,1G5JvhpDP4LjvZk0B8iETE,"Carrere | Dureco",NLE320500079
2241,"Bem Bom","Doce",106,10B,38,2023-06-23,02:35,0,"","","Doce 1979 - 1987",1986-01-01,67,9,0,74,0,0,-16,D,4,2FWghMgjItyOsuip0JKmvN,"Universal Music Portugal SA",PTAB19400319
2242,"Bem Bom","Doce",106,9B,71,2023-06-23,02:36,33,"","","Doce 1979 - 1987",1986-01-01,83,0,62,77,10,0,-9,G,4,62WkgAUGyHe9sukQHVkXjT,"Universal Music Portugal SA",PTAB19400319
2243,"J'aime la vie","Sandra Kim",139,10B,66,2023-06-23,03:04,43,"","","J'aime la vie (Expanded Edition)",1986-01-01,59,41,0,73,0,10,-10,D,4,0Kr57gzJjexm8TF0l0JPLD,"Musiques & Solutions / M&S",BEU768600010
2244,"E' de' det här du kallar kärlek","Lasse Holm, Monica Thörnell",118,7B,88,2023-06-23,02:49,37,"dansband, schlager, swedish pop","","Lasse Holm",1986-00-00,64,25,0,91,0,10,-4,F,4,5MBBQ7P9AozcQ8lF7So1B3,"WM Sweden",SEPQM0613054
2245,"Valoa ikkunassa","Laila Kinnunen",101,3A,27,2023-06-23,02:33,7,"iskelmä, finnish pop","","Valoa ikkunassa",1986-00-00,35,97,0,41,0,10,-10,A#/B♭ minor,4,2dgdpFC92C9GjTVMRZDhFN,"WM Finland",FIFSC6100001
2246,"Şarkım Sevgi Üstüne","Seyyal Taner, Grup Lokomotif",131,12A,78,2023-06-23,02:56,20,"turkish pop, anatolian rock","","Naciye 1986-1987",1986-00-00,62,5,0,76,0,10,-8,C♯/D♭ minor,4,5sK4jEZuInsC3OUPemKwi8,"Ossi Müzik",TR2610600196
2247,"Valentino - Remasterizado","Cadillac",139,9B,68,2023-06-23,03:39,14,"nu disco","","Valentino (Remasterizado)",1986-00-00,73,9,0,91,0,0,-10,G,4,4Lxk7GjCqM6cT1msw1Ex3L,"Legacy Recordings",ES5022100308
2248,"Penso Em Ti (Eu Sei)","Adelaide Ferreira",81,11B,32,2023-06-23,02:55,5,"fado","","Penso Em Ti, Eu Sei",1985-06-24,45,93,0,25,0,10,-12,A,4,1WRiBMFBEv9p43r5Yzqs1b,"Universal Music Portugal SA",PTUM10100052
2249,"La Det Swinge","Bobbysocks",138,2B,91,2023-06-23,02:53,10,"dansband, norwegian pop","","Bobbysocks!",1985-02-20,50,33,0,51,0,10,-6,F#/G♭,4,6wdPPsbf58Yx849e7HWEYh,"HK Productions AS",NOJLA1005130
2250,"Bra vibrationer","Kikki Danielsson",191,8B,78,2023-06-23,03:06,44,"dansband, schlager","","Bra vibrationer",1985-00-00,47,46,0,75,0,10,-3,C,4,0FSlaiuv4eBrrjz05jpxz6,"WM Sweden",SEPQM0611410
2251,"Sku' du spørg' fra no'en","Kirsten Og Søren",144,8B,60,2023-06-23,02:49,27,"dansktop, dansk pop","","Sku' Du Spørg' Fra No'en",1985-00-00,56,31,0,73,0,30,-13,C,4,7hatNMrDdTFpEa9zQp4kAm,"Parlophone Denmark",DKABA0601116
2252,"Eläköön Elämä - Single Edit","Sonja Lumme",137,2A,84,2023-06-23,02:52,15,"iskelmä, finnish pop, finnish rock","","Eläköön elämä",1985-00-00,60,28,0,70,0,20,-9,D#/E♭ minor,4,6L5TW1KK9Ivupfy6E2PBZB,"Rocket",FIVDC8500048
2253,"Ne partez pas sans moi (Grand prix de L'Eurovision 1988)","Céline Dion",144,7B,56,2023-06-23,03:06,40,"variété française","","Les Premieres Annees",1984-09-17,49,25,0,34,0,30,-9,F,4,72uyv448icbh4SAwWPKczh,"Versailles",FRV628800310
2254,"Terminal 3","Linda Martin",145,12A,57,2023-06-23,03:15,13,"","","Terminal 3",1984-09-17,78,29,0,96,0,30,-12,C♯/D♭ minor,4,213A3driYrjBdlYcHkCM1f,"CBS",GBARL0901194
2255,"Anixi","Andreas Mikroutsikos, Sofia Vossou",138,6A,60,2023-06-23,03:07,33,"entehno, laïko","","Ta Agapimena Mas",1984-03-14,59,60,0,46,0,20,-9,G minor,4,4HibdCR6fMsbX9GFtiN3og,"Columbia",GRS019100090
2256,"Hengaillaan","Kirka",126,2B,69,2023-06-23,02:40,39,"iskelmä, finnish pop, finnish rock","","Hengaillaan",1984-01-23,73,15,0,96,0,30,-11,F#/G♭,4,1yd8Y1K3dtaeq4T6y87Lun,"Columbia",FISMC8400017
2257,"Diggiloo Diggiley","Herreys",131,7B,88,2023-06-23,03:07,42,"dansband, swedish pop, schlager","","Diggiloo Diggiley",1984-01-01,68,27,0,96,0,10,-4,F,4,4NzirQ4BrNkVaPEla2ipG4,"Harmon",SEVNI0201801
2258,"Diggiloo Diggiley","Herreys",131,7B,88,2023-06-23,03:07,38,"dansband, swedish pop, schlager","","Diggiloo Diggiley",1984-01-01,68,27,0,96,0,10,-4,F,4,43ZypSE73gRNdAySQTzyfs,"Harmon",SEVNI0201801
2259,"L'amore è un attimo","Massimo Ranieri",84,7B,60,2023-06-23,03:30,0,"canzone napoletana, italian singer-songwriter","","Vent'anni",1984-01-01,34,57,0,62,0,20,-9,F,4,2qpsqPHB2jv91jpltlCbpv,"CGD/EastWest Italy",ITR007100071
2260,"Chi sarà con te","Massimo Ranieri",117,3A,48,2023-06-23,03:15,0,"canzone napoletana, italian singer-songwriter","","Vent'anni",1984-01-01,39,51,0,33,0,0,-7,A#/B♭ minor,4,3lvoP8hlGuAsqJmBAFtP0Q,"CGD/EastWest Italy",ITR007300111
2261,"Avanti la vie","Jacques Zegers",169,11B,48,2023-06-23,02:53,10,"","","Mal à la vie",1984-00-00,46,38,0,65,0,0,-11,A,4,2s0NUFo02OS4aOMBmjczQg,"Apus production",FR6V80908157
2262,"Merci Chérie","Udo Jürgens",94,7B,39,2023-06-23,02:44,23,"schlager, schlagerparty, neue deutsche welle","","Meine Lieder",1983-12-02,36,60,0,44,0,10,-14,F,3,76F9Vq9AZjeqx6015lcZ3D,"Ariola",DEA817200015
2263,"Hurricane","Westend",136,6B,64,2023-06-23,02:32,7,"","","Hurricane",1983-05-01,76,21,0,79,0,10,-7,A#/B♭,4,3Rfe8h9vtRWQshVakDMzuQ,"Sony BMG Music Entertainment",ATB150200162
2264,"Captured By a Lovestorm","Carola",186,4B,93,2023-06-23,03:00,11,"christmas, swedish pop","Pop","Främling 25 år",1983-03-26,49,51,0,68,0,0,-4,G#/A♭,4,1GIkpNaqFam17jJGS0SD7F,"Columbia",SEBMI9000010
2265,"Främling","Carola",107,2B,79,2023-06-23,02:57,42,"christmas, swedish pop","Pop","Främling 25 år",1983-03-26,67,51,0,74,0,10,-3,F#/G♭,4,17zFOtbuquEAAxSttpfWWl,"Columbia",SEBMI8351010
2266,"Kloden Drejer","Gry Johansen",120,10B,76,2023-06-23,02:27,30,"dansktop, dansk pop","","Kloden Drejer",1983-03-05,66,74,0,96,0,0,-4,D,4,1F7ROopxNvBTm296T7JZiM,"Sony Music Entertainment",DKADG0900221
2267,"Non ho l'età (Per amarti)","Gigliola Cinquetti",97,7B,21,2023-06-23,03:19,48,"bolero, canzone napoletana","","Non ho l'eta'",1983-00-00,37,85,0,35,0,10,-13,F,4,07rZol7bEXJSUHIcwah0eq,"CGD/EastWest Italy",ITR006400011
2268,"Ein bisschen Frieden","Nicole",118,2B,52,2023-06-23,03:02,39,"schlager, schlagerparty, neue deutsche welle","","Ein bißchen Frieden",1982-01-10,63,50,0,55,0,30,-9,F#/G♭,4,0M981FlYgwGQxcb2BNLDKu,"Ariola Express",DEC718200001
2269,"Halo, halo","Aska",179,3B,69,2023-06-23,02:35,0,"","","Halo, halo",1982-01-01,43,36,0,79,0,20,-9,C♯/D♭,4,0cgyPnZLQgpJXGjrjm0vqu,"Gold Audio Video",RSA141321251
2270,"Bem Bom","Doce",106,9B,69,2023-06-23,02:36,25,"","","Bem Bom",1982-01-01,83,1,57,77,10,0,-10,G,4,3tt7mhxyjAMx6laaQmuZKq,"Universal Music Portugal SA",PTAB19400319
2271,"Magic Oh Magic","Al Bano And Romina Power",172,8B,50,2023-06-23,03:38,22,"italo disco","Electronic, Pop","Felicità (Ariola Express Gold-Serie)",1982-00-00,54,44,0,63,0,0,-14,C,4,08Bn9Tn6HnNUxLHiiVYacD,"Ariola Express",DEA818500083
2272,"Adieu - 1991 Remastered Version","Jahn Teigen",169,8B,16,2023-06-23,02:22,31,"norwegian pop, norsk rock","","Klar Dag/Instamatik",1982-00-00,38,88,0,15,0,10,-16,C,4,4KJoSbhv7MrqZ8Sy2m1BSK,"Parlophone Norway",NOAFC0800040
2273,"Here Today, Gone Tomorrow","The Duskeys",133,6B,85,2023-06-23,03:59,0,"","","Here Today, Gone Tomorrow",1982-00-00,82,36,62,80,0,0,-14,A#/B♭,4,17UXA3opkUvTVJTe7JdZhD,"Crashed Records",IEACD1400049
2274,"Here Today, Gone Tomorrow","The Duskeys",133,6B,85,2023-06-23,03:59,0,"","","Here Today, Gone Tomorrow",1982-00-00,82,36,62,80,0,0,-14,A#/B♭,4,7nXYXmz1hLXHfyxJaqy4bd,"Crashed Records",IEACD1400049
2275,"Reggae O.K.","Riki Sorsa",130,9B,88,2023-06-23,02:45,8,"iskelmä, finnish pop, finnish rock","","Changing Tunes",1981-10-17,71,2,0,95,0,50,-3,G,4,1imEEZtoDgs1m6eV8HXpn7,"Columbia",FISMC8100059
2276,"Playback","Carlos Paião",139,8A,67,2023-06-23,03:06,0,"fado","","Playback",1981-03-18,87,36,0,96,0,10,-6,A minor,4,78uCInLGFOQxBMB5F1fOZU,"Edições Valentim de Carvalho, S.A.",PTVC18100021
2277,"Y Solo Tú","Bacchelli",98,11B,85,2023-06-23,03:28,0,"","","Y Solo Tú",1981-00-00,55,38,0,93,0,10,-5,A,4,1d9NXqULwsBqqdUx4Nvnl4,"Belter",ES5378900015
2278,"Io senza te - Remastered 2015","Peter, Sue & Marc",136,1B,44,2023-06-23,02:57,32,"schlager","","Birds of Paradise, Ciao Amico (Remastered 2015)",1980-11-24,27,23,0,32,0,10,-10,B,4,5mjrRoNle2EKYms3MOiAqA,"Universal Music GmbH",CHUM71500070
2279,"Quédate Esta Noche","Trigo Limpio",127,9A,68,2023-06-23,02:52,0,"","","Te Quiero para Mí",1980-06-04,83,54,0,70,10,60,-11,E minor,4,5hijfO71dmiQXCSRRMuJ3j,"Tlmusic",FR2X41683162
2280,"Quédate Esta Noche","Trigo Limpio",127,9A,63,2023-06-23,03:00,11,"","","Quédate Esta Noche",1980-03-14,79,24,0,55,0,10,-11,E minor,4,6MBoXztS2I25Q2wxCg8w5Z,"Universal Music Spain S.L.",ES5702202009
2281,"Pet'r Oil","Ajda Pekkan",116,9A,63,2023-06-23,02:55,15,"turkish pop","","Pet'r Oil (1980 Eurovision Şarkı Yarışması Türkiye Birincisi)",1980-01-01,68,76,0,69,10,60,-14,E minor,4,1Rz8ryyjIkIMeyzye8V1Fa,"Odeon Müzik Yapımcılık",TRAJY1512364
2282,"Sámiid Ædnan (Sameland)","Sverre Kjelsberg, Mattis Hætta",99,10B,28,2023-06-23,03:11,24,"norwegian pop","","Sámiid Ædnan",1980-01-01,36,90,0,35,0,50,-9,D,4,4vujAGgOHFOW3WHOPDnlmC,"Universal Music AS",NOUM71101258
2283,"Love Enough For Two","Top Of The Poppers",131,7B,36,2023-06-23,03:05,1,"","","TOP OF THE POPS 79",1980-01-01,64,85,0,41,0,10,-16,F,4,7KREhQGJpEXhqDP3d8T7k5,"Hallmark",GBLGL0016573
2284,"Ding-A-Dong","Teach In",139,8A,56,2023-06-23,02:29,0,"nederpop","","Festival, Get On Board",1980-00-00,71,51,0,93,0,10,-15,A minor,4,4ARCWS3l327M1YulCf74Uu,"Red Bullet",NLC287500189
2285,"Elle était si jolie","Alain Barrière",102,4A,39,2023-06-23,02:55,46,"chanson, variété française","","Ma vie",1980-00-00,42,82,0,20,0,10,-9,F minor,4,6m0s4XFYpE1h63NaP6hBA9,"Sony Music Entertainment",FRZ056300040
2286,"Su Canción","Betty Missiego",100,10B,18,2023-06-23,02:59,13,"","","Su Canción",1979-07-01,81,65,0,88,0,0,-23,D,4,2Be86Izdocyz5jLhrQd09k,"Gip",GBHCD1710156
2287,"הללויה","Gali Atari, חלב ודבש",133,3B,39,2023-06-23,03:22,0,"mizrahi","","גלי עטרי וחלב ודבש",1979-05-01,49,32,0,52,0,10,-13,C♯/D♭,4,7AF3mz6cLYTMtCfD7jmWBy,"Unicell",IL1032102005
2288,"Colorado","Sandra Reemer",136,9B,57,2023-06-23,02:57,0,"nederpop, indorock","","Xandra",1979-03-20,67,40,0,96,0,30,-10,G,4,4FrrYRVQ6w4059ibhrApaL,"Universal Music, a division of Universal International Music BV",NLA307900036
2289,"Sobe, sobe, balão sobe - Eurovisão 79 - Portugal","Manuela Bravo",98,9A,65,2023-06-23,02:58,0,"","","Sobe, Sobe, Balão Sobe (Eurovisão 79 - Portugal)",1979-01-01,36,48,0,45,0,10,-6,E minor,4,5BQwJzzQdGLvbZD43zDjuW,"Edições Valentim de Carvalho, S.A.",PTVC17900126
2290,"Oliver","Anita Skorgan",126,8B,51,2023-06-23,03:17,5,"norwegian pop","","Anita Skorgan (Bonus Version)",1979-01-01,74,86,0,84,0,0,-12,C,4,0e6Squ9mt0xJwhj2zz0rnf,"Universal Music AS",NOUM71200404
2291,"Satellit","Ted Gärdestad",108,6B,79,2023-06-23,04:17,47,"swedish pop","","Blue Virgin Isles",1979-01-01,51,26,0,95,0,0,-4,A#/B♭,4,10AwlsmVEASSiWORkKcgRo,"Universal Music AB",SEAYD9306140
2292,"Colorado - Dutch Version / Bonus Track","Sandra Reemer",137,9B,59,2023-06-23,02:52,8,"nederpop, indorock","","Xandra",1979-01-01,66,27,0,97,0,30,-11,G,4,1yMhAiqY7Ck58d9xpNaZE8,"Universal Music, a division of Universal International Music BV",NLUM72100508
2293,"Disco Tango","Tommy Seebach",133,6A,70,2023-06-23,02:50,38,"dansktop, dansk pop","","Disco Tango [Remastered]",1979-00-00,68,6,0,74,0,30,-13,G minor,4,5JpYM0yLDfKfoPWqydsqgj,"Parlophone Denmark",DKABA1000695
2294,"Varjoon - suojaan","Fredi",113,6B,42,2023-06-23,02:26,0,"iskelmä, finnish pop, finnish rock","","Parhaat päältä 2",1979-00-00,52,81,0,43,0,40,-9,A#/B♭,4,7pde6VnNozqiYyf0wUNtL2,"WM Finland",FIFMF6700008
2295,"Pump pump","Fredi",135,9B,70,2023-06-23,03:00,17,"iskelmä, finnish pop, finnish rock","","Parhaat päältä 2",1979-00-00,68,24,0,84,0,0,-11,G,4,7u7j4zGKj8ANhNZjx0juLB,"WM Finland",FIFMF7600029
2296,"Bad Old Days - Stereo","Co-Co",93,6A,36,2023-06-23,02:35,12,"","","Bad Old Days",1978-11-11,51,34,0,70,0,10,-13,G minor,4,63R4L6B0owSgSoBAF9Nlx2,"Private Stock Records",QMFME1909721
2297,"Satellit","Ted Gärdestad",108,6B,79,2023-06-23,04:17,0,"swedish pop","","Blue Virgin Isles (Remastered 2009)",1978-11,51,26,0,95,0,0,-4,A#/B♭,4,3YwVIeeplBj3YSWT7vCr79,"Universal Music AB",SEAYD9306140
2298,"Tsarly Tsaplin","Tania Tsanaklidou",137,9B,43,2023-06-23,02:51,10,"entehno, laïko","","Tsarli Tsaplin",1978-04-10,50,84,0,64,0,30,-10,G,4,2BcjzwGE9Nwoqe6rqplYxD,"EMI",GRE017800256
2299,"Dai Li Dou","Gemini",165,4A,65,2023-06-23,02:17,10,"","","Dai Li Dou",1978-01-01,56,73,0,96,10,10,-12,F minor,4,0S4JSfIH0bJm1cmhIWzilN,"Universal Music Portugal SA",PTAA17801834
2300,"'T IS O.K. - Eurovisie Songfestival 1978","Harmony",143,10A,83,2023-06-23,02:35,6,"","","'T IS O.K.",1978-00-00,50,55,0,81,0,40,-7,B minor,4,2y5sjCY1qMqCRmWkx5EinU,"Red Bullet",NLC287800135
2301,"Det blir alltid värre framåt natten","Björn Skifs",78,7B,60,2023-06-23,03:02,33,"","","Det blir alltid värre framåt natten",1978-00-00,50,13,0,50,0,10,-7,F,4,6HT6bmO9A0zW3xYMxsHfje,"WM Sweden",SEAMA7809050
2302,"Bailemos un Vals - Remasterizado","José Velez",99,8B,80,2023-06-23,03:06,12,"","","Bailemos un Vals (Remasterizado)",1978-00-00,54,7,0,63,0,40,-7,C,3,6JaM1sASZHMhyIWGbitgV4,"Legacy Recordings",ES5021900582
2303,"Toi, La Musique et Moi","Nata, FSB",154,8B,81,2023-06-23,02:18,5,"","","Nata",1977-06-07,41,10,0,92,0,70,-6,C,4,6CoK4VG6m1oRx4OoGlicUv,"MIK BALKANTON AD",BGA672139201
2304,"Trödler & Co - Remastered 2015","Peter, Sue & Marc",118,3B,77,2023-06-23,02:48,6,"schlager","","Deutsche Originalaufnahmen (Remastered 2015)",1977-01-24,72,14,0,96,0,0,-9,C♯/D♭,4,4W7oWrM6acWCfYWw27G4pU,"Universal Music GmbH",CHUM71500078
2305,"Telegram","Silver Convention",125,11B,58,2023-06-23,03:03,11,"disco","","Golden Girls",1977-01-01,76,13,0,75,0,0,-13,A,4,72YL3BihTfLT3gfihtonfB,"Butterfly Productions",USRDC7720044
2306,"Portugal No Coração","Gemini",118,9B,44,2023-06-23,02:38,9,"","","Pensando Em Ti",1977-01-01,49,57,0,82,0,10,-13,G,4,4acTxaxWrywWeD8HsbkAO5,"Universal Music Portugal SA",PTAA17701701
2307,"Beatles - svensk version","Forbes",113,6B,82,2023-06-23,02:49,18,"dansband, schlager","","Big Deal",1977-00-00,66,26,3,82,0,20,-5,A#/B♭,4,1LiPcvWAEMC4AMUnHDbppP,"WM Sweden",SEPQA1100908
2308,"1, 2, 3","Catherine Ferry",141,11B,67,2023-06-23,02:30,35,"chanson","","Mélodie bleue",1977-00-00,68,21,0,88,0,0,-9,A,4,4AFbTE63GLKZyZv96eNmYK,"Universal Music Division Barclay",FRZ017601810
2309,"Mathima Solfez","Bessy Argyraki,Marianna Toli,Paschalis,Robert Williams",142,4A,67,2023-06-23,03:01,0,"","","Giorgos Chatzinasios / Mathima Solfez",1977-00-00,70,45,0,61,0,0,-10,F minor,4,772OPisbhiF5k8bLhHJFiY,"Cobalt Music - Helladisc S.A [GR]",GRPO19700799
2310,"Lapponia","Monica Aspelund",103,8B,44,2023-06-23,02:47,15,"iskelmä, finnish pop","","Lapponia",1977-00-00,64,83,0,78,0,10,-11,C,4,7r7Ak8Wova5GnojbGS3whz,"WM Finland",FIFDP7700014
2311,"The Party's Over","Sandra Reemer",110,9B,33,2023-06-23,03:04,0,"nederpop, indorock","","Trust In Me",1976-04-22,45,68,0,47,0,20,-9,G,4,6rFONJTaRljmp7QNF9pePD,"Universal Music, a division of Universal International Music BV",NLA307600023
2312,"Djambo Djambo - Remastered 2015","Peter, Sue & Marc",89,5B,73,2023-06-23,02:48,22,"schlager","","Peter, Sue & Marc (Remastered 2015)",1976-02-02,36,69,0,52,10,10,-9,D#/E♭,4,2SZQ6w5SdNfUsybCSQd4td,"Universal Music GmbH",CHUM71500067
2313,"Mata Hari","Gro Anita Schønn",129,3B,50,2023-06-23,03:06,0,"norwegian pop","","Treff 76-1",1976-01-30,57,2,0,81,0,10,-8,C♯/D♭,4,7wYG2AOjOXB1F28J7KqgwT,"Talent",NOX9X3382308
2314,"Uma Flor De Verde Pinho","Carlos Do Carmo",101,3B,41,2023-06-23,02:34,18,"fado","","Uma Canção Para A Europa",1976-01-01,43,56,1,28,0,20,-8,C♯/D♭,3,5JiA2uIWtLG9voMZLNpg4Q,"Universal Music Portugal SA",PTUM71300254
2315,"Tvoj Dječak Je Tužan","Krunoslav-Kićo Slabinac",93,9A,70,2023-06-23,02:56,0,"","","Da Sam Tvoje Riječi Slušao Majko",1976-01-01,44,25,0,65,0,20,-7,E minor,4,125tIUUUiCXVNOFNCpwYIV,"Croatia Records",HRA047130153
2316,"Hani","Neco",137,7B,82,2023-06-23,03:06,36,"anatolian rock, turkish pop","","En İyileriyle Neco",1976-00-00,69,13,0,77,0,20,-7,F,4,7wNPjyXMRVJGwvVhESoY1y,"Ossi Müzik",TR2610600037
2317,"Krasi, Thalassa Kai T' Agori Mou","Marinella",106,8B,80,2023-06-23,02:57,0,"laïko, entehno","","Marinella Gia Panta",1975-07-09,51,87,1,85,0,30,-11,C,4,7tDCwUMS4knHuthXLcCu59,"Cobalt Music - Helladisc S.A.",GRUM70500032
2318,"Seninle Bir Dakika","Semiha Yankı",92,4A,62,2023-06-23,02:55,43,"turkish pop, anatolian rock, arabesk","","Seninle Bir Dakika / Mutlu Olmak İstiyorsan",1975-04-01,39,84,0,35,0,20,-6,F minor,4,371nNwFetX7GVB7Po7Z1nu,"Kervan Plakçilik Kasetçilik",TR0301600040
2319,"Ding-A-Dong (English) - Remastered","Teach In",139,8B,79,2023-06-23,02:27,29,"nederpop","","Ding-A-Dong Winner Eurovision Festival 1975 (Remastered)",1975-03-03,75,31,0,94,0,10,-10,C,4,2dZ5FvhW12NB8mQPhdBu7U,"Red Bullet",NLC282100050
2320,"Su Canción","Betty Missiego",100,10B,42,2023-06-23,03:03,22,"bolero","","Lo Mejor de Betty Missiego",1975-00-00,79,13,0,83,0,30,-14,D,4,2YDMHFV05yjkhAbh2gDm6B,"Legacy Recordings",ES5027900156
2321,"Krasi, Thalassa Kai T' Agori Mou","Marinella",106,8B,80,2023-06-23,02:57,11,"laïko, entehno","","Marinella Gia Panta",1975-00-00,51,87,1,85,0,30,-11,C,4,0pvtrFkx4j5VbxnNBHmuzE,"Cobalt Music - Helladisc S.A. (GR)",GRUM70500032
2322,"Fernando En Filippo","Milly Scott",131,6B,28,2023-06-23,02:29,6,"","","Fernando En Filippo",1975-00-00,63,78,0,78,0,30,-14,A#/B♭,4,3AmVKvtAS3OImFeqvVGuyB,"CNR Music",NLA241800257
2323,"Onnea onko tää - Could It Be Happiness","Katri Helena",114,8B,59,2023-06-23,03:10,2,"iskelmä, finnish pop, finnish rock","","Paloma Blanca",1975-00-00,54,14,0,68,0,20,-11,C,4,7jnvBdM6Nq3rxvmLu9rOuU,"WM Finland",FIFMF1120402
2324,"נתתי לה חיי","Kaveret",110,8B,72,2023-06-23,02:58,0,"mizrahi","","פוגי בפיתה",1974-07-14,62,42,0,94,0,40,-9,C,4,2PvGi4tONGDXL3gXzTJsky,"Hed Arzi Ltd",IL1000000633
2325,"Long Live Love","Olivia Newton-John",85,1B,68,2023-06-23,02:49,23,"","","Long Live Love",1974-06-24,52,43,0,68,0,10,-4,B,4,5ykcRhxyCDCVeeJbIBVJaD,"Primary Wave Music",QZUDB2200039
2326,"Hvor Er Du","Stein Ingebrigtsen",119,4B,56,2023-06-23,03:05,0,"norwegian pop, dansband","","På Treff Med 5",1974-01-03,47,82,0,46,0,0,-7,G#/A♭,4,2AzGdzKd5zlM5K4lGr0OxK,"Talent",NOFCT7404110
2327,"Vapauden Kukka - Fleur de liberte","Finntrio",175,11B,53,2023-06-23,03:05,0,"iskelmä","","12XFinntrio",1974-01-01,46,41,0,60,0,0,-11,A,4,6qmcJ15EVJr2cw86xkgqRl,"EMI",FIEFE1300090
2328,"Waterloo","ABBA",148,10B,95,2023-06-23,02:48,73,"","","Waterloo",1974-00-00,45,40,0,65,0,0,-5,D,4,3Dy4REq8O09IlgiwuHQ3sk,"Polar Music International AB",SEAYD7415010
2329,"Bailemos un Vals","José Velez",99,8B,85,2023-06-23,03:07,36,"","","Lo Mejor de José Velez",1974-00-00,57,26,0,73,0,20,-4,C,3,07HHIWiizlox1aoaxscHoj,"Legacy Recordings",ES5027800092
2330,"Waterloo","ABBA",148,10B,95,2023-06-23,02:48,0,"","","Waterloo",1974-00-00,45,40,0,65,0,0,-5,D,4,10fRfvMo6WCO9Gaawxy2U9,"Universal Music Group",SEAYD7415010
2331,"Å For Et Spill","Ola Neegaard, Stein Ingebrigtsen, Gro Anita Schønn, Inger Lise Rypdal",173,7A,46,2023-06-23,01:58,0,"norwegian pop, dansband, norsk rock","","På Treff Med 2",1973-11-26,51,84,0,81,0,0,-6,D minor,5,44YQ6jry9xRjttpMK8y2Cg,"Talent",NOFCT7302070
2332,"Tu te reconnaitras","Anne-Marie David",100,2A,67,2023-06-23,02:39,42,"","","Anne-Marie David",1973-04-07,54,65,0,46,0,10,-4,D#/E♭ minor,3,3682WlWtLmx44QNpB6Py4X,"Sony Music Entertainment",FRZ051700133
2333,"Je vais me marier Marie","Patrick Juvet",183,8A,50,2023-06-23,02:51,11,"variété française, disco, chanson","","La Musica",1973-01-01,43,22,0,80,0,0,-13,A minor,4,55h2tujKvN97CjCM12bJFs,"Universal Music Division Barclay",FRZ017900670
2334,"Sommar'n som aldrig säger nej","Malta",79,9B,59,2023-06-23,03:01,24,"schlager, swedish pop","","Malta",1973-00-00,47,56,0,19,0,10,-5,G,4,6lBltO6iigVctC6LjVyViA,"Parlophone Sweden",SEAMA7360100
2335,"La source","Isabelle Aubret",102,2B,30,2023-06-23,03:08,17,"chanson","","C'est Beau La Vie",1973-00-00,47,76,0,48,0,10,-13,F#/G♭,4,67fSydtPAw4ILzqie4tD54,"Meys",FR61F7700250
2336,"Tipi-tii","Marion Rung",83,8A,40,2023-06-23,02:12,19,"iskelmä, finnish pop","","Marion Rung",1973-00-00,51,87,0,63,0,10,-8,A minor,4,7r0GgmwNre1NtsrRA00bMa,"WM Finland",FIFMF6200003
2337,"De Oude Muzikant","Ben Cramer",177,12B,40,2023-06-23,02:58,0,"hollands, nederpop","","De Oude Muzikant / Kom Sylvia Dans Met Mij",1972-09-18,24,75,0,38,0,10,-11,E,3,5HXTZB4VFjJ8Igub2qXknk,"Elf Provinciën",NLE320600005
2338,"Desfolhada portuguesa","Simone de Oliveira",76,4B,50,2023-06-23,02:51,30,"fado","","Recordando Simone",1972-04-21,41,78,0,55,0,20,-6,G#/A♭,4,1G0kV398JWt9kB9p1wL4at,"Edições Valentim de Carvalho, S.A.",PTVC16900092
2339,"אי שם","Ilanit",90,9B,30,2023-06-23,02:52,29,"","","אי שם",1972-04-14,36,96,92,53,0,10,-17,G,4,6XTFPBCx1F8q9V2CgXnUWO,"Hataklit",IL1057200052
2340,"Als Het Om De Liefde Gaat","Sandra & Andres",110,4B,38,2023-06-23,03:01,0,"nederpop, indorock, hollands","","Als Het Om De Liefde Gaat",1972-03-07,72,80,0,96,0,30,-14,G#/A♭,4,0EUjJWkCWNmdZmGCxzYZOH,"Universal Music, a division of Universal International Music BV",NLA307200022
2341,"Après toi","Vicky Leandros",106,7B,46,2023-06-23,03:32,42,"schlager, schlagerparty","","Vicky Leandros (Expanded Edition)",1972-01-01,35,54,0,50,0,10,-7,F,4,13tx9je0ftBgu6BKpsQDo4,"Electrola",FRZ037201700
